customer_id,order_id,customer_name,email,phone,city,region,customer_segment,product_category,product_name,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,order_date,delivery_date,satisfaction_score,is_vip,consent_flag,source_system,last_update,secondary_email,notes
C10104,O201045,Anas Mansouri,anas.mansouri20@company.ma,+212671111615, tangier ,Tangier-Tetouan-Al Hoceima,SME,Home,Shelf,1,2309.4,0,2309.4,Transfer,RETURNED,2025-10-01,10-06-2025,3,No,No,ERP_A,2025/10/29 13:52:00,,
C10244,O200713,Khadija El Amrani,khadija.el89@outlook.com,+212624241541,khouribga,Beni Mellal-Khenifra,Enterprise,Electronics,Monitor,5,1210.31,5,5748.97,CARD,Pending,09-23-2025,09-24-2025,,No,No,CRM_B,2025/10/03 04:55:00,,
C10036,O200765,  Imane Boukili  ,imane.boukili93@gmail.com,+212648465648,,Souss-Massa,SME,Beauty,Soap,2,1548.41,0,3096.82,COD,RETURNED,03-24-2025,2025/03/30 03:28:00,3,N,True,ERP_A,2025-03-25,,
C10099,O200440,Youssef Mansouri,youssef.mansouri3@company.ma,+212624026811,fes,Fes-Meknes,Enterprise,Electronics,Headphones,3,506.78,0,1515.34,Transfer,cancelled,05-10-2025,11/05/2025,4,N,False,ERP_A,18/05/2025,,
C10121,O200866,Hamza Alaoui,hamza.alaoui14@yahoo.com,+212651820377,casa,Casablanca-Settat,Retail,Home,Lamp,2,611.83,0,1223.66,Credit Card,Pending,2025-11-19,11-24-2025,1,No,No,ERP_A,07/12/2025,,
C10025,O200952,Omar Bennani,omar.bennani17@company.ma,+212651354278,Fes,Fes-Meknes,Enterprise,Grocery,Coffee,1,2748.93,5,2611.48,Card,Cancelled,2025-12-22,2025/12/23 20:10:00,4,N,Yes,CRM_B,28/12/2025,,
C10005,O200913,Karim Alaoui,karim.alaoui27@company.ma, ,Agadir,Souss-Massa,Retail,Beauty,Perfume,4,4384.16,0,17536.64,Wallet,Returned,2025/03/29 03:53:00,,4,N,True,WebShop,03-29-2025,,Late delivery complaint
C10328,O200789,Omar Naciri,omar.naciri38@gmail.com,+212655611002,N/A,Marrakesh-Safi,Student,Home,Shelf,1,192.3,20,153.84,wallet,DELIVERED,10-12-2025,2025/10/15 17:24:00,5,Yes,True,ERP_A,11-11-2025,,
C10067,O200442,Mehdi El Fassi,mehdi.el10@yahoo.com,, tangier ,Tangier-Tetouan-Al Hoceima,SME,Electronics,Monitor,1,318.0,15,270.3,Transfer,delivered,30/12/2025,01/01/2026,,0,False,WebShop,27/01/2026,,
C10135,O200319,Youssef Boukili,youssef.boukili74@outlook.com,+212662185188,Agadir  ,Souss-Massa,Retail,Electronics,Phone,1,3897.81,0,3897.81,Wallet,DELIVERED,06-13-2025,2025-06-21,4,0,No,WebShop,2025/06/23 04:24:00,,
C10349,O200113,KHADIJA NACIRI,khadija.naciri97@company.ma,+212698933472,Fes,Fes-Meknes,SME,Fashion,Bag,1,3176.07,15,2699.66,wallet,Pending,02-16-2025,2025-02-22,NA,Yes,False,MobileApp,2025/02/25 11:34:00,,Address unclear
C10214,O200337,Nour Bennani,nour.bennani2@yahoo.com,+212646618398,Agadir,Souss-Massa,Student,Beauty,Perfume,2,953.03,0,1906.06,cash,returned,2025/02/17 13:21:00,02-22-2025,,1,False,CRM_B,02-28-2025,,VIP client
C10334,O201174,Youssef Rahmani,youssef.rahmani64@yahoo.com,+212621753540,Marrakesh,Marrakesh-Safi,Retail,Fashion,Shoes,2,65.26,20,104.42,Transfer,Returned,2025/07/13 16:41:00,2025/07/20 16:41:00,1,Yes,N,MobileApp,03/08/2025,,
C10002,O200744,Amine El Fassi,amine.el36@@company.ma,+212623511615,Khouribga,Beni Mellal-Khenifra,SME,Beauty,Soap,5,449.93,15,1912.2,cash,DELIVERED,2025-10-31,10/11/2025,2,0,Yes,CRM_B,05/11/2025,,Late delivery complaint
C10145,O201227,  Aya Boukili  ,aya.boukili51@company.ma,+212654310278,MARRAKECH,Marrakesh-Safi,SME,Home,Desk,1,4387.92,0,4387.92,Transfer,pending,2025-09-11,2025-09-18,4,1,Y,WebShop,2025-10-04,backup@example.com,
C10223,O201101,Anas Bennani,anas.bennani34@gmail.com,+212638889937,Casablanca,Casablanca-Settat,Retail,Fashion,Jacket,1,693.67,0,693.67,Cash,PENDING,30/10/2025,2025-11-06,5,1,False,ERP_A,2025-11-09,,
C10248,O201217,Amina El Amrani,amina.el45@yahoo.com,+212632697311, marrakech ,Marrakesh-Safi,SME,Beauty,Perfume,1,4081.34,20,3265.07,Cash,Returned,2025-04-14,2025-04-23,4,N,True,MobileApp,22/04/2025,,
C10341,O200204,Khadija Rahmani,khadija.rahmani1@yahoo.com,+212680869782,Marrakesh,Marrakesh-Safi,Retail,Beauty,Perfume,4,2617.55,0,10470.2,Bank Transfer,Delivered,2025-02-23,05/03/2025,,N,Yes,MobileApp,2025/02/24 10:33:00,backup@example.com,VIP client
C10209,O200268,Meryem Ait Lahcen,meryem.ait65@gmail.com,+212650163159, marrakech ,Marrakesh-Safi,Enterprise,Grocery,Coffee,1,435.86,0,435.86,card,returned,07-13-2025,15/07/2025,,Yes,Yes,ERP_A,08-06-2025,,VIP client
C10150,O200459,Nadia Mansouri,nadia.mansouri60@yahoo.com,+212685289226, rabat,Rabat-Sale-Kenitra,SME,Fashion,Bag,1,2255.98,0,2255.98,CARD,Pending,2025/11/22 01:38:00,24/11/2025,1,1,No,ERP_A,12-12-2025,,VIP client
C10137,O201110,ZAKARIA EL FASSI,zakaria.el18@company.ma,+212605852772,N/A,Rabat-Sale-Kenitra,Student,Home,Desk,4,341.39,0,1365.56,Credit Card,Delivered,2026-02-13,2026/02/14 22:21:00,3,0,True,ERP_A,2026-03-05,,
C10297,O200696,Hajar Naciri,hajar.naciri41@company.ma,+212611686854,Marrakesh,Marrakesh-Safi,Student,Electronics,Headphones,2,2887.47,0,5774.94,eWallet,RETURNED,2026/01/01 14:16:00,01-11-2026,5,N,True,WebShop,2026/01/03 14:16:00,,Address unclear
C10255,O200181,Amina Rahmani,amina.rahmani90@company.ma,+212663031617,Rabat,Rabat-Sale-Kenitra,Enterprise,Electronics,Headphones,1,1450.04,15,1232.53,Transfer,Delivered,2025/03/04 12:23:00,14/03/2025,4,0,N,MobileApp,03-23-2025,,Address unclear
C10115,O201077,Samir Cherkaoui,samir.cherkaoui56@gmail.com,,agadir,Souss-Massa,Retail,Beauty,Soap,1,2401.2,0,2401.2,card,Pending,07-06-2025,07-11-2025,4,Yes,N,WebShop,08-01-2025,,
C10033,O200992,Imane Labser,imane.labser45@company.ma,+212686850142,Rabat,Rabat-Sale-Kenitra,Student,Home,Chair,1,1535.08,0,1535.08,Transfer,Delivered,14/01/2026,16/01/2026,1,Y,N,ERP_A,06/02/2026,,
C10012,O200973,Youssef Boukili,youssef.boukili3@yahoo.com,+212615430391,Agadir,Souss-Massa,Enterprise,Electronics,Phone,1,2825.33,10,2542.8,Cash,PENDING,15/03/2025,16/03/2025,,0,Yes,MobileApp,17/03/2025,,VIP client
C10336,O200109,Imane Bennani,imane.bennani14@gmail.com,00212666088019,OUJDA,Oriental,Retail,Beauty,Perfume,1,3490.44,0,3490.44,wallet,RETURNED,05-31-2025,2025/06/02 14:42:00,,Y,No,WebShop,06-08-2025,,Address unclear
C10250,O200263,Samir Boukili,samir.boukili85@gmail.com,+212643898364,Tanger,Tangier-Tetouan-Al Hoceima,Retail,Fashion,Shoes,4,4429.6,0,17718.4,transfer,cancelled,17/07/2025,07-21-2025,,N,False,WebShop,08-06-2025,samir.boukili85@gmail.com,Address unclear
C10046,O200293,Karim Labser,karim.labser69@yahoo.com,+212689373467,Khouribga  ,Beni Mellal-Khenifra,Student,Electronics,Phone,2,4726.54,0,9453.08,Wallet,RETURNED,22/10/2025,2025/10/27 01:05:00,5,0,N,CRM_B,11-07-2025,,Address unclear
C10097,O200299,Youssef El Amrani,youssef.el17@outlook.com,+212693183933,agadir,Souss-Massa,Student,Fashion,Shoes,1,1996.95,15,1697.41,Transfer,returned,2025/06/19 01:10:00,not delivered,5,N,Y,CRM_B,2025-07-05,,
C10102,O200548,Aya Alaoui,aya.alaoui49@company.ma,+212698478961, tangier ,Tangier-Tetouan-Al Hoceima,Student,Home,Lamp,1,3311.87,10,2980.68,cash,pending,2025/08/10 05:28:00,11/08/2025,,0,False,CRM_B,28/08/2025,,
C10145,O200065,Aya Boukili,aya.boukili51@company.ma,+212654310278, marrakech ,Marrakesh-Safi,Retail,Home,Lamp,1,2346.21,0,2346.21,Card,cancelled,02-04-2025,2025-02-09,4,No,True,MobileApp,2025-03-04,,VIP client
C10252,O200503,Imane Alaoui,imane.alaoui47@yahoo.com,+212682710910,Khouribga  ,Beni Mellal-Khenifra,SME,Beauty,Perfume,1,1127.78,0,1127.78,CARD,cancelled,2026/02/17 04:14:00,02-19-2026,1,No,Y,CRM_B,12/03/2026,,
C10013,O200190,Aya El Fassi,aya.el98@gmail.com,+212682278248,oujda,Oriental,Student,Home,Shelf,1,3262.71,5,3099.57,Wallet,returned,2025/11/17 17:12:00,2025/11/19 17:12:00,1,Yes,No,CRM_B,2025-12-17,,
C10075,O200572,Omar El Amrani,omar.el40@outlook.com,+212680861317,Fez,Fes-Meknes,Retail,Grocery,Dates,1,2985.47,20,2388.38,Transfer,returned,2025-06-10,06-15-2025,2,1,Y,CRM_B,06-13-2025,,
C10333,O200940,Hamza El Fassi,hamza.el85@yahoo.com,+212637562890,Rabat,Rabat-Sale-Kenitra,SME,Fashion,Bag,4,1227.47,5,4664.39,CARD,Cancelled,18/10/2025,2025/10/24 05:22:00,4,0,False,ERP_A,2025/11/13 05:22:00,,
C10268,O200087,Nadia Bennani,nadia.bennani60@yahoo.com,+212656185374,Marrakesh,Marrakesh-Safi,Enterprise,Fashion,T-Shirt,1,3856.63,0,3856.63,CARD,RETURNED,02-25-2026,2026-02-28,,1,Yes,ERP_A,2026-03-26,,
C10091,O200646,KHADIJA BENNANI,khadija.bennani87@outlook.com,+212668516048,Marrakech,Marrakesh-Safi,Student,Electronics,Monitor,3,642.34,20,1541.62,eWallet,Cancelled,04/02/2026,02-13-2026,3,Yes,No,WebShop,2026-03-01,,VIP client
C10307,O200603,Hajar Naciri,hajar.naciri87@outlook.com,+212634680072,Fez,Fes-Meknes,Enterprise,Electronics,Monitor,1,2825.97,15,2402.07,Bank Transfer,Canceled,2026-02-02,03/02/2026,,Y,True,WebShop,03/03/2026,,
C10284,O200927,Amine Boukili,amine.boukili82@outlook.com,+212691725135,agadir,Souss-Massa,Retail,Grocery,Rice,3,3433.99,0,10301.97,transfer,pending,04-03-2025,08/04/2025,,No,True,MobileApp,04-06-2025,,Late delivery complaint
C10229,O201055,Karim Mansouri,karim.mansouri15@yahoo.com,+212647859696,Fez,Fes-Meknes,Enterprise,Electronics,Laptop,2,1241.72,0,2483.44,Transfer,returned,03-10-2025,11/03/2025,5,Yes,Y,MobileApp,2025-03-31,,
C10131,O200989,Anas El Amrani,anas.el31@company.ma,+212661530515,khouribga,Beni Mellal-Khenifra,Student,Fashion,Jacket,1,1097.9,5,1043.01,CARD,RETURNED,2025-04-06,2025/04/08 05:52:00,3,N,N,WebShop,2025/04/06 05:52:00,,
C10242,O200375,Nour Idrissi,nour.idrissi28@yahoo.com,+212674545892,Fes,Fes-Meknes,SME,Fashion,Jacket,4,2135.91,0,8543.64,eWallet,cancelled,2025/05/14 09:38:00,2025-05-19,2,0,Y,CRM_B,05-27-2025,,VIP client
C10284,O200738,Amine Boukili,amine.boukili82@outlook.com,+212691725135,Agadir,Souss-Massa,Enterprise,Fashion,T-Shirt,4,645.9,15,2196.06,cash,Cancelled,11-27-2025,12-05-2025,1,1,Y,WebShop,15/12/2025,,VIP client
C10021,O200165,Khadija Labser,khadija.labser20@yahoo.com,+212634309805,khouribga,Beni Mellal-Khenifra,Retail,Grocery,Coffee,1,4303.54,0,4303.54,transfer,delivered,06-10-2025,12/06/2025,,0,No,CRM_B,06-28-2025,backup@example.com,Late delivery complaint
C10052,O200886,Omar Boukili,omar.boukili74@company.ma,+212666319314,casa,Casablanca-Settat,Student,Grocery,Dates,3,4131.21,5,11773.95,Transfer,returned,24/02/2025,,,1,True,CRM_B,2025/02/28 19:50:00,,
C10118,O200712,Rania Cherkaoui,rania.cherkaoui81@company.ma,+212652717744,Oujda,Oriental,Retail,Beauty,Perfume,1,4246.46,0,4246.46,Transfer,RETURNED,2025-10-06,2025-10-13,1,N,N,MobileApp,10-20-2025,,
C10072,O200955,Imane Rahmani,imane.rahmani43@outlook.com,+212667468071,RABAT,Rabat-Sale-Kenitra,Retail,Home,Chair,1,4029.15,0,4029.15,CARD,DELIVERED,2025/06/11 22:49:00,2025-06-16,2,1,N,ERP_A,2025/06/25 22:49:00,,
C10257,O200329,Hamza Sahli,hamza.sahli48@outlook.com,,Tanger,Tangier-Tetouan-Al Hoceima,SME,Electronics,Laptop,1,2952.39,5,2804.77,Cash,Returned,2025/09/02 18:55:00,2025/09/03 18:55:00,,Yes,No,CRM_B,2025/09/26 18:55:00,,
C10126,O200790,  Omar Sahli  ,omar.sahli99@company.ma,+212692962229,CASA,Casablanca-Settat,Retail,Electronics,Headphones,3,-10.0,0,10755.6,cash,pending,17/01/2025,21/01/2025,,No,Yes,WebShop,02-13-2025,,VIP client
C10304,O200845,Youssef Alaoui,youssef.alaoui8@outlook.com,+212630705345,Fez,Fes-Meknes,Retail,Beauty,Soap,1,2177.3,0,2177.3,Transfer,DELIVERED,2025/03/06 02:11:00,12/03/2025,3,1,True,WebShop,01/04/2025,,
C10225,O200089,Karim Labser,karim.labser27@yahoo.com,+212687571775,Agadir,Souss-Massa,Enterprise,Electronics,Headphones,1,821.18,0,821.18,COD,cancelled,2025-01-08,2025/01/17 19:35:00,3,Y,False,CRM_B,01-26-2025,,
C10157,O200924,Omar Labser,omar.labser19@outlook.com,+212610469632,OUJDA,Oriental,Student,Beauty,Shampoo,2,2263.25,0,4526.5,cash,pending,05-18-2025,2025/05/24 15:14:00,4,1,Yes,WebShop,2025/05/21 15:14:00,,
C10099,O200440,Youssef Mansouri,youssef.mansouri3@company.ma,+212624026811, fes,Fes-Meknes,Enterprise,Electronics,Headphones,3,506.78,0,1520.34,Transfer,cancelled,05-10-2025,11/05/2025,4,N,False,ERP_A,18/05/2025,,VIP client
C10188,O200359,Youssef Ait Lahcen,unknown,+212686863375,Casablanca,Casablanca-Settat,Student,Beauty,Shampoo,1,1328.05,20,1062.44,Bank Transfer,returned,2025/01/23 03:03:00,2025-01-28,,No,True,CRM_B,01-26-2025,,
C10299,O201140,Amina Ait Lahcen,,+212656467997,RABAT,Rabat-Sale-Kenitra,Enterprise,Fashion,Bag,3,1805.83,20,4333.99,wallet,delivered,03-22-2025,2025/03/30 20:11:00,,Yes,No,ERP_A,2025/03/22 20:11:00,,
C10347,O200687,Mehdi Tazi,mehdi.tazi58@company.ma,+212619838638,Casablanca,Casablanca-Settat,Student,Home,Shelf,2,708.15,15,1203.86,Card,returned,2025-06-15,2025-06-22,4,Yes,True,MobileApp,07-09-2025,,
C10060,O200147,Omar El Fassi,omar.el28@outlook.com,+212674989413,Marrakesh,Marrakesh-Safi,Enterprise,Fashion,Shoes,1,1536.16,0,1536.16,Cash,Cancelled,22/01/2026,24/01/2026,1,No,True,WebShop,02-02-2026,,Late delivery complaint
C10074,O200796,Hamza Mansouri,hamza.mansouri98@yahoo.com,+212603482477,OUJDA,Oriental,Student,Electronics,Phone,1,113.92,0,113.92,wallet,returned,31/03/2025,04-02-2025,1,Yes,True,ERP_A,2025/04/22 00:01:00,,Address unclear
C10281,O201205,Imane El Amrani,imane.el76@outlook.com,+212621851569,CASA,Casablanca-Settat,SME,Electronics,Headphones,3,4863.43,15,12401.75,Credit Card,delivered,2025/10/18 14:54:00,21/10/2025,1,No,False,CRM_B,10-20-2025,,Address unclear
C10243,O200119,Amina Naciri,amina.naciri88@company.ma,+212600170127,OUJDA,Oriental,Student,Home,Desk,1,3213.54,10,2892.19,card,RETURNED,2025-08-19,2025-08-22,1,0,Y,WebShop,2025/08/19 13:15:00,,
C10316,O201138,Hajar Mansouri,hajar.mansouri19@yahoo.com,+212652175250,khouribga,Beni Mellal-Khenifra,SME,Electronics,Phone,5,4326.65,10,19469.92,Wallet,Canceled,02-06-2025,2025/02/11 10:09:00,1,1,No,CRM_B,2025/03/02 10:09:00,,
C10036,O200895,Imane Boukili,imane.boukili93@gmail.com,+212648465648,agadir,Souss-Massa,Student,Fashion,Bag,2,248.53,10,447.35,cash,pending,12/06/2025,06-22-2025,,0,False,CRM_B,2025/06/17 10:48:00,,Late delivery complaint
C10318,O201193,Anas Idrissi,anas.idrissi50@yahoo.com,+212600835058,Khouribga,Beni Mellal-Khenifra,Retail,Home,Desk,1,1456.85,20,1165.48,Cash,RETURNED,06-26-2025,06-30-2025,,N,True,MobileApp,2025-07-05,,Late delivery complaint
C10301,O201229,Rania Jabri,rania.jabri3@company.ma,+212654447132, tangier ,Tangier-Tetouan-Al Hoceima,SME,Electronics,Headphones,2,1074.02,0,2148.04,card,pending,2025/09/11 03:25:00,15/09/2025,4,0,N,CRM_B,10-06-2025,,Late delivery complaint
C10099,O200542,Youssef Mansouri,youssef.mansouri3@company.ma,+212624026811, fes,Fes-Meknes,Retail,Fashion,Bag,1,4361.83,0,4361.83,Cash,Cancelled,2025-05-06,05-11-2025,1,0,N,ERP_A,05-25-2025,,Address unclear
C10337,O200242,Samir Rahmani,samir.rahmani84@outlook.com,+212675503758,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Fashion,T-Shirt,2,2118.97,15,3602.25,transfer,DELIVERED,21/01/2026,01-30-2026,,Yes,No,CRM_B,2026/02/08 12:48:00,,
C10330,O200357,Khadija Labser,khadija.labser54@yahoo.com,+212621202169,khouribga,Beni Mellal-Khenifra,Retail,Electronics,Phone,5,511.79,20,2047.16,Bank Transfer,DELIVERED,2025/08/01 23:19:00,2025/08/06 23:19:00,,Y,True,MobileApp,08-13-2025,,
C10116,O200317,Mehdi El Fassi,mehdi.el43@outlook.com,,agadir,Souss-Massa,Enterprise,Grocery,Dates,1,1792.42,0,1792.42,Cash,Pending,2025-04-26,2025-04-28,3,Y,True,ERP_A,04-29-2025,,
C10018,O201180,Sara Rahmani,sara.rahmani52@gmail.com,,Rabat,Rabat-Sale-Kenitra,Student,Home,Chair,2,151.96,0,303.92,cash,DELIVERED,2026-01-23,02-01-2026,2,Yes,False,CRM_B,2026-01-31,,VIP client
C10255,O201228,Amina Rahmani,amina.rahmani90@company.ma,+212663031617,Rabat,Rabat-Sale-Kenitra,Enterprise,Home,Lamp,1,235.41,0,235.41,eWallet,Delivered,2025-12-19,2025/12/22 23:43:00,3,0,Yes,MobileApp,2025-12-21,,Late delivery complaint
C10104,O200536,Anas Mansouri,anas.mansouri20@company.ma,+212 671111615,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Grocery,Rice,0,264.36,5,251.14,COD,Cancelled,16/04/2025,2025/04/21 22:07:00,4,No,N,WebShop,2025/04/20 22:07:00,,Address unclear
C10083,O200838,Aya Idrissi,aya.idrissi57@gmail.com,+212624005045, rabat,Rabat-Sale-Kenitra,Student,Home,Chair,2,4696.87,5,8924.05,eWallet,Canceled,07/09/2025,08/09/2025,,N,Yes,MobileApp,09-14-2025,,
C10345,O200714,Omar Ait Lahcen,omar.ait75@yahoo.com,+212696846081,,Souss-Massa,SME,Home,Chair,-3,3406.59,15,11582.41,Wallet,Canceled,07-07-2025,13/07/2025,5,No,True,ERP_A,2025-07-09,,VIP client
C10320,O200432,Amine Bennani,amine.bennani38@company.ma,+212678985625,Casablanca,Casablanca-Settat,SME,Beauty,Soap,1,3755.01,10,3379.51,wallet,cancelled,2025/08/03 12:00:00,08/08/2025,3,1,True,WebShop,07/08/2025,,VIP client
C10338,O200610,Samir Boukili,samir.boukili92@company.ma,+212 671130554,Oujda,Oriental,Enterprise,Beauty,Shampoo,1,592.7,10,533.43,Cash,cancelled,01-04-2026,2026-01-11,3,No,Yes,CRM_B,01-28-2026,,
C10069,O201197,Khadija El Fassi,khadija.el35@yahoo.com,+212688771906,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Desk,5,-99.99,0,3253.0,transfer,Canceled,10-27-2025,10-30-2025,2,N,Yes,ERP_A,2025-11-23,,
C10285,O200120,Imane Alaoui,imane.alaoui58@company.ma,+212604331541,RBT,Rabat-Sale-Kenitra,Student,Home,Desk,1,4933.55,0,4933.55,eWallet,pending,11-13-2025,2025-11-22,1,No,No,ERP_A,28/11/2025,,VIP client
C10134,O200872,Khadija Bennani,khadija.bennani77@yahoo.com,+212680893246,RABAT,Rabat-Sale-Kenitra,Student,Fashion,Jacket,2,3556.82,20,5690.91,COD,PENDING,2025/02/07 09:39:00,01/01/2025,,Y,True,WebShop,16/02/2025,,
C10057,O200498,Salma Sahli,,+212636783777,CASA,Casablanca-Settat,Retail,Grocery,Coffee,1,1924.94,5,1828.69,CARD,Cancelled,24/07/2025,2025/07/30 03:22:00,,Yes,N,MobileApp,23/08/2025,,
C10217,O200457,Omar Alaoui,omar.alaoui51@gmail.com,+212659657569,Tanger,Tangier-Tetouan-Al Hoceima,Retail,Fashion,Shoes,5,2530.23,20,10120.92,card,RETURNED,08-31-2025,2024-12-20,,N,No,ERP_A,2025/09/10 22:21:00,backup@example.com,
C10102,O200351,Aya Alaoui,N/A,+212698478961,Tangier,Tangier-Tetouan-Al Hoceima,Retail,Electronics,Headphones,2,2356.54,20,3770.46,Transfer,PENDING,11/09/2025,2025-09-18,,0,N,WebShop,09-29-2025,,Late delivery complaint
C10324,O200819,Mehdi Idrissi,unknown,+212692618914,RBT,Rabat-Sale-Kenitra,Retail,Beauty,Cream,1,2212.79,0,2212.79,cash,delivered,09-10-2025,09-18-2025,,0,False,WebShop,2025-10-09,,VIP client
C10291,O200124,Karim El Amrani,karim.el38@gmail.com,+212697310324,Khouribga,Beni Mellal-Khenifra,Student,Electronics,Headphones,1,591.1,5,561.54,transfer,PENDING,2025-08-23,2025/08/29 13:10:00,5,No,Yes,CRM_B,09-19-2025,,
C10101,O200549,Sara Cherkaoui,sara.cherkaoui88@yahoo.com,+212617711592,khouribga,Beni Mellal-Khenifra,Retail,Home,Shelf,3,2364.16,20,5673.98,Card,Delivered,01-14-2026,01-22-2026,1,Yes,Y,ERP_A,01-24-2026,,VIP client
C10050,O200107,Sara Mansouri,sara.mansouri84@gmail.com,+212600330923,Fes,Fes-Meknes,Retail,Fashion,Bag,5,3874.83,15,29642.45,transfer,pending,2025/05/04 23:43:00,,5,Yes,Yes,ERP_A,2025/05/17 23:43:00,,VIP client
C10227,O201128,Imane Sahli,imane.sahli30@yahoo.com,+212662266093,Khouribga  ,Beni Mellal-Khenifra,Enterprise,Electronics,Headphones,4,4102.91,20,13129.31,wallet,RETURNED,10-01-2025,2025/10/02 19:04:00,1,No,False,CRM_B,2025/10/26 19:04:00,,Address unclear
C10069,O200656,Khadija El Fassi,khadija.el35@yahoo.com,+212688771906, tangier ,Tangier-Tetouan-Al Hoceima,SME,Grocery,Dates,2,1376.03,10,2476.85,Wallet,delivered,2025-03-05,10/03/2025,5,No,False,WebShop,2025/03/23 22:26:00,,
C10102,O200661,Aya Alaoui,aya.alaoui49@company.ma,+212698478961,Tangier,Tangier-Tetouan-Al Hoceima,Enterprise,Fashion,Bag,4,1377.41,5,5234.16,COD,returned,23/04/2025,2025-04-26,,1,Yes,CRM_B,2025-05-16,,
C10270,O201061,Karim Idrissi,karim.idrissi34@company.ma,+212620678831,CASA,Casablanca-Settat,SME,Home,Chair,1,4955.57,5,4712.79,Transfer,returned,06/01/2025,2025/01/08 00:00:00,2,1,Y,ERP_A,2025-02-02,,
C10010,O200907,Nour Ait Lahcen,N/A,+212646270482, tangier ,Tangier-Tetouan-Al Hoceima,SME,Grocery,Dates,5,1952.79,15,8299.36,Cash,DELIVERED,23/01/2025,29/01/2025,,Y,Yes,CRM_B,2025-02-06,,
C10056,O200658,Meryem Mansouri,meryem.mansouri42@yahoo.com,+212627354549,CASA,Casablanca-Settat,SME,Electronics,Monitor,1,1733.13,5,1646.47,Bank Transfer,RETURNED,2025-03-15,,5,0,N,WebShop,11/04/2025,,Address unclear
C10146,O200875,Meryem Jabri,meryem.jabri34@company.ma,+212673947312,Rabat,Rabat-Sale-Kenitra,SME,Grocery,Olive Oil,3,2384.18,10,6437.29,Credit Card,cancelled,2025/03/09 04:02:00,2025-03-13,4,Y,Yes,MobileApp,04-01-2025,,
C10216,O200363,Salma Idrissi,salma.idrissi10@yahoo.com,+212654379937,Tanger,Tangier-Tetouan-Al Hoceima,Enterprise,Home,Lamp,1,770.56,0,770.56,cash,delivered,01-17-2026,01-18-2026,,1,Y,MobileApp,2026/01/20 03:15:00,,Address unclear
C10127,O200620,Amine El Fassi,,+212653794738,oujda,Oriental,Student,Home,Chair,1,4914.97,0,4914.97,eWallet,RETURNED,01-01-2025,2025/01/10 09:29:00,4,0,True,WebShop,01-25-2025,,VIP client
C10080,O200245,Meryem Idrissi,meryem.idrissi5@yahoo.com,+212628951718, marrakech ,Marrakesh-Safi,SME,Electronics,Laptop,4,2412.13,0,9648.52,eWallet,Returned,2025-07-19,2025-07-23,5,1,True,WebShop,04/08/2025,,Late delivery complaint
C10007,O200331,Amina Jabri,amina.jabri84 at outlook.com,+212676724238,Agadir,Souss-Massa,Student,Home,Lamp,1,2514.6,5,2388.87,Credit Card,Canceled,10/06/2025,2025-06-15,1,Yes,False,CRM_B,06-18-2025,,
C10190,O201132,Sara Cherkaoui,sara.cherkaoui95@outlook.com,+212606738302,casa,Casablanca-Settat,Retail,Electronics,Headphones,2,2706.22,10,4871.2,Bank Transfer,returned,10/08/2025,2025/08/18 12:01:00,,Y,No,MobileApp,2025-08-21,,
C10232,O201146,Meryem Idrissi,meryem.idrissi82@yahoo.com,+212682827422,Marrakesh,Marrakesh-Safi,Student,Electronics,Monitor,1,748.23,5,710.82,Credit Card,Cancelled,2026-02-25,2026/03/01 18:42:00,NA,0,Yes,CRM_B,26/02/2026,,
C10230,O200795,Amina Bennani,amina.bennani59@company.ma,+212692499125,agadir,Souss-Massa,SME,Home,Desk,2,2857.35,0,5714.7,CARD,PENDING,2025/03/19 03:41:00,03-28-2025,2,No,False,ERP_A,24/03/2025,,
C10179,O200297,Zakaria El Amrani,zakaria.el31@yahoo.com,+212674549904, tangier ,Tangier-Tetouan-Al Hoceima,Student,Home,Shelf,3,83.96,5,239.29,cash,delivered,2025/09/09 06:05:00,18/09/2025,1,No,No,WebShop,21/09/2025,,Late delivery complaint
C10269,O200101,Khadija Labser,khadija.labser21@gmail.com,0649035213, rabat,Rabat-Sale-Kenitra,Enterprise,Fashion,Bag,1,2635.85,10,2372.26,Credit Card,delivered,02-15-2025,2025/02/17 07:30:00,4,1,True,MobileApp,2025/02/28 07:30:00,,
C10347,O200916,Mehdi Tazi,mehdi.tazi58@company.ma,+212619838638,casablanca,Casablanca-Settat,Student,Grocery,Coffee,3,3239.44,0,9718.32,transfer,pending,2025-07-03,,5,0,N,WebShop,2025/07/21 12:18:00,,
C10191,O200298,Hamza Labser,hamza.labser74@company.ma,+212695342836, fes,Fes-Meknes,SME,Fashion,T-Shirt,4,4465.28,10,16075.01,Wallet,pending,20/02/2026,28/02/2026,,N,Y,ERP_A,02-23-2026,,Late delivery complaint
C10082,O200902,Imane Naciri,,+212678091343,khouribga,Beni Mellal-Khenifra,SME,Beauty,Perfume,1,3687.37,0,3687.37,Wallet,PENDING,2025-01-30,2025/02/06 07:56:00,1,Yes,Y,ERP_A,2025-02-22,,
